Sanskrit,English
 imām agne śaraṇiṃ mīmṛṣo no yam adhvānam agāma dūram  śunaṃ no astu prapaṇo vikrayaś ca pratipaṇaḥ phalinaṃ mā kṛṇotu  idaṃ havyaṃ saṃvidānau juṣethāṃ śunaṃ no astu caritam utthitaṃ ca,pardon this stubbornness of ours o agni the distant pathway which our feet have trodden propitious unto us be sale and barter may interchange of mer- chandise enrich me accept ye twain accordant this libation prosperous be our ventures and incomings
 yena dhanena prapaṇaṃ carāmi dhanena devā dhanam icchamānaḥ  tan me bhūyo bhavatu mā kanīyo 'gne sātaghno devān haviṣā ni ṣedha,the wealth wherewith i carry on my traffic seeking ye gods wealth with the wealth i offer may this grow more for me not less o agni through sacrifice chase those who hinder profit
 yena dhanena prapaṇaṃ carāmi dhanena devā dhanam icchamānaḥ  tasmin ma indro rucim ā dadhātu prajāpatiḥ savitā somo agniḥ,the wealth wherewith i carry on my traffic seeking ye gods wealth with the wealth i offer herein may indra savitar and soma prajapati and agni give me splendour
 upa tvā namasā vayaṃ hotar vaiśvānara stumaḥ  sa naḥ prajāsv ātmasu goṣu prāṇeṣu jāgṛhi,with reverence we sign thy praise o hotar-priest vaisvanara over our children keep thou watch over our bodies kine and lives
 ayaṃ darbho vimanyukaḥ svāya cāraṇāya ca  manyor vimanyukasyāyaṃ manyuśamana ucyate,for stranger and for friend alike this darbha-grass removeth wrath soother of anger is it called because it calms the angry man
 ayaṃ yo bhūrimūlaḥ samudram avatiṣṭhati  darbhaḥ pṛthivyā utthito manyuśamana ucyate,this plant that hath abundant roots spreads to the place where waters meet soother of anger is the name darbha-grass that springs from earth
 yasyās ta āsani ghore juhomy eṣāṃ baddhānām avasarjanāya kam  bhūmir iti tvābhipramanvate janā nirṛtir iti tvāhaṃ pari veda sarvataḥ,thou in whose dread mouth i present oblation that these bound victims may obtain their freedom the people deem that thou art earth i know thee thoroughly and i say thou art destruction
 bhūte haviṣmatī bhavaiṣa te bhāgo yo asmāsu  muñcemān amūn enasaḥ svāhā,be thou enriched o welfare with oblations here among us is thine allotted portion free--hail to thee--from sin those here and yonder
 evo ṣv asman nirṛte 'nehā tvam ayasmayān vi cṛtā bandhapāśān  yamo mahyaṃ punar it tvāṃ dadāti tasmai yamāya namo astu mṛtyave,do thou destruction thus without a rival release us from the iron bonds that hind us to me doth yama verily restore thee to him to yama yea to death be worship
 ye 'māvāsyāṃ rātrim udasthur vrājam attriṇaḥ  agnis turīyo yātuhā so asmabhyam adhi bravat,may potent agni who destroys the demons bless and shelter us from greedy fiends who rise in troops at night-time when the moon is dark
 sīsāyādhy āha varuṇaḥ sīsāyāgnir upāvati  sīsaṃ ma indraḥ prāyacchat tad aṅga yātucātanam,varunas benison hath blessed the lead and agni strengthens it indra hath given me the lead this verily repels the fiends
 idaṃ viṣkandhaṃ sahata idaṃ bādhate attriṇaḥ  anena viśvā sasahe yā jātāni piśācyāḥ,this overcomes vishkandha -this drives the voracious fiends away by means of this have i oerthrown all the pisachis demon brood
 indrasya nāma gṛhṇanta ṛṣayo jaṅgiḍaṃ daduḥ  devā yaṃ cakrur bheṣajam agre viṣkandhadūṣaṇam,while their lips uttered indras name the rishis gave us jangida which in the earliest time gods made a remedy vishkandhas- cure
 sa no rakṣatu jaṅgiḍo dhanapālo dhaneva  devā yaṃ cakrur brāhmaṇāḥ paripāṇam arātiham,so may this jangida guard us even as a treasurer guards wealth even this which gods and brahmans made a malice-quelling sure defence
 durhārdaḥ saṃghoraṃ cakṣuḥ pāpakṛtvānam āgamam  tāṃs tvaṃ sahasracakṣo pratībodhena nāśaya paripāṇo 'si jaṅgiḍaḥ,hard-hearted men the cruel eye the sinner who hath come to- us destroy thou these with watchful care o thou who hast a thousand eyes thou jangida art my defence
 pari mā divaḥ pari mā pṛthivyāḥ pary antarikṣāt pari mā vīrudbhyaḥ  pari mā bhūtāt pari mota bhavyād diśo diśo jaṅgiḍaḥ pātv asmān,guard me from earth and guard me from the heavens guard me from middle air from plants protect me protect me from the present and the future from every region jangida preserve us
 saṃ vo goṣṭhena suṣadā saṃ rayyā saṃ subhūtyā  aharjātasya yan nāma tenā vaḥ saṃ sṛjāmasi,a pen wherein to dwell at ease abundance and prosperity whateer is called the birth of day all this do we bestow on you
 saṃ vaḥ sṛjatv aryamā saṃ pūṣā saṃ bṛhaspatiḥ  sam indro yo dhanaṃjayo mayi puṣyata yad vasu,may aryaman pour gifts on you and pushan land brihaspati and indra winner of the prize make ye my riches grow with me
 saṃjagmānā abibhyuṣīr asmin goṣṭhe karīṣiṇīḥ  bibhratīḥ somyaṃ madhv anamīvā upetana,moving together free from fear with plenteous droppings in this pen bearing sweet milk-like soma-juice come hither free from all disease
 ihaiva gāva etaneho śakeva puṣyata  ihaivota pra jāyadhvaṃ mayi saṃjñānam astu vaḥ,come hither to this place o cows here thrive as though ye were manured even here increase and multiply; let us be friendly you and me
 śivo vo goṣṭho bhavatu śāriśākeva puṣyata  ihaivota pra jāyadhvaṃ mayā vaḥ saṃ sṛjāmasi,auspicious be this stall to you prosper like cultivated rice even here increase and multiply myself do we bestow on you
 nir durarmaṇya ūrjā madhumatī vāk,away from distasteful food strength and sweet speech
 madhumatī stha madhumatīṃ vācam udeyam,are pleasant may i obtain a pleasant voice
 upahūto me gopāḥ upahūto gopīthaḥ,i have invoked the protector; i have invoked his protection
 suśrutau karṇau bhadraśrutau karṇau bhadraṃ ślokaṃ śrūyāsam,quick of hearing are mine ears; mine ears hear what is good- fain would i hear a pleasant sound
 ayam ā yāty aryamā purastād viṣitastupaḥ  asyā icchann agruvai patim uta jāyām ajānaye,with forelock loosened oer his brow here comes the wooer of the bride seeking a husband for this maid a wife for this unmarried man
 aśramad iyam aryamann anyāsāṃ samanaṃ yatī  aṅgo nv aryamann asyā anyāḥ samanam āyati,wooer this girl hath toiled in vain going to others marriages now to her wedding verily wooer another maid shall come
 yathā mano manasketaiḥ parāpataty āśumat  evā tvaṃ kāse pra pata manaso 'nu pravāyyam,rapidly as the fancy flies forth with conceptions of the mind so following the fancys flight o cough flee rapidly away
 yathā bāṇaḥ susaṃśitaḥ parāpataty āśumat  evā tvaṃ kāse pra pata pṛthivyā anu saṃvatam,rapidly as an arrow flies away with keenly-sharpened point so swiftly flee away o cough over the region of the earth
 sapatnahanam ṛṣabhaṃ ghṛtena kāmaṃ śikṣāmi haviṣājyena  nīcaiḥ sapatnān mama padaya tvam abhiṣṭuto mahatā vīryeṇa,kama the bull slayer of foes i worship with molten butter sacrifice oblation beneath my feet cast down mine adversaries with thy great manly power when i have praised thee  blest be the streams from hills of snow sweet be spring waters unto thee sweet be swift-running waters sweet to thee be water of the rains
 yan me manaso na priyaṃ cakṣuṣo yan me babhasti nābhinandati  tad duṣvapnyaṃ prati muñcāmi sapatne kāmaṃ stutvod ahaṃ bhideyam,that which is hateful to mine eye and spirit that harasses and robs me of enjoyment the evil dream i loose upon my foemen may i rend him when i have lauded kama  sweet unto thee be waters of the waste and waters of the pool sweet be the waters dug from earth to thee and waters brought in jars
 duṣvapnyaṃ kāma duritaṃ ca kāmāprajastām asvagatām avartim  ugra īśānaḥ prati muñca tasmin yo asmabhyam aṃhūraṇā cikitsāt,kama do thou a mighty lord and ruler let loose ill dream misfortune want of children homelessness kama utter destitution upon the sinner who designs my ruin  to those who delve without a tool to dig the wise the deeply moved to waters better healers than physicians we address our prayer
 nudasva kāma pra ṇudasva kāmāvartiṃ yantu mama ye sapatnāḥ  teṣāṃ nuttānām adhamā tamāṃsy agne vāstūni nir daha tvam,drive them away drive them afar o kama; indigence fall on those who are my foemen when they have been cast down to deepest darkness consume their dwellings with thy fire o agni  bathed in the waters verily divine in water of the streams bathed in the waters verily o horses be ye fleet and strong
 sā te kāma duhitā dhenur ucyate yām āhur vācaṃ kavayo virājam  tayā sapatnān pari vṛṅgdhi ye mama pary enān prāṇaḥ paśavo jīvanaṃ vṛṇaktu,she kama she is called the cow thy daughter she who is named vak and viraj by sages by her drive thou my foemen to a distance may cattle vital breath and life forsake them  blest be the waters unto thee suspicious waters bringing health they cure the injured place for thee even as thy comfort craveth it
 kāmasyendrasya varuṇasya rājño viṣṇor balena savituḥ savena  agner hotreṇa pra ṇude sapatnāṁ chambīva nāvam udakeṣu dhīraḥ,by kamas might king varunas and indras by vishnus strength and savitars instigation i chase my foes with sacrifice to agni as a deft steersman drives his boat through waters
 adhyakṣo vājī mama kāma ugraḥ kṛṇotu mahyam asapatnam eva  viśve devā mama nāthaṃ bhavantu sarve devā havam ā yantu ma imam,may kama mighty one my potent warder give me full free- dom from mine adversaries may all the deities be my protection all gods come nigh to this mine invocation
 idam ājyaṃ ghṛtavaj juṣāṇāḥ kāmajyeṣṭhā iha mādayadhvam  kṛṇvanto mahyam asapatnam eva,accepting this oblation rich with fatness be joyful here ye gods whose chief is kama giving me freedom from mine adversaries
 indrāgnī kāma sarathaṃ hi bhūtvā nīcaiḥ sapatnān mama pādayāthaḥ  teṣāṃ pannānām adhamā tamāṃsy agne vāstūny anu nirdaha tvam,ye indra agni kama come together and cast mine adver- saries down beneath me when they have sunk into the deepest darkness o agni with thy fire consume their dwellings
 jahi tvam kāma mama ye sapatnā andhā tamāṃsy ava pādayainān  nirindriyā arasāḥ santu sarve mā te jīviṣuḥ katamac canāhaḥ,slay those who are mine enemies o kama headlong to depth of blinding darkness hurl them reft be they all of manly strength and vigour let them not have a single days existence
 avadhīt kāmo mama ye sapatnā uruṃ lokam akaran mahyam edhatum  mahyaṃ namantāṃ pradiśaś catasro mahyaṃ ṣaḍ urvīr ghṛtam ā vahantu,kama hath slain those who were mine opponents and given me ample room to grow and prosper let the four regions bow them down before me and let the six expanses bring me fatness
 te 'dharāñcaḥ pra plavantāṃ chinnā naur iva bandhanāt  na sāyakapraṇuttānāṃ punar asti nivartanam,let them drift downward like a boat torn from the rope that held it fast there is no turning back for those whom our keen arrows have repelled
 agnir yava indro yavaḥ somo yavaḥ  yavayāvāno devā yavayantv enam,agni averts indra averts and soma may the averting gods avert this foeman
 asarvavīraś caratu praṇutto dveṣyo mitrānāṃ parivargyaḥ svānām  uta pṛthivyām ava syanti vidyuta ugro vo devaḥ pra mṛṇat sapatnān,to be avoided by his friends detested repelled with few men round him let him wander yea on the earth descend the lightning-flashes may the strong god destroy your adversaries
 cyutā ceyaṃ bṛhaty acyutā ca vidyud bibharti stanayitnūṃś ca sarvān  udyann ādityo draviṇena tejasā nīcaiḥ sapatnān nudatāṃ me sahasvān,this potent lightning nourishes things shaken and things un- shaken yet and all the thunders may the sun rising with his wealth and splendour drive in victorious might my foemen downward
 yat te kāma śarma trivarūtham udbhu brahma varma vitatam anativyādhyaṃ kṛtam  tena sapatnān pari vṛṅgdhi ye mama pary enān prāṇaḥ paśavo jīvanaṃ vṛṇaktu,thy firm and triply-barred protection kama thy spell made weapon-proof extended armour with that drive thou my foemen to a distance may cattle vital breath and life forsake them
 yena devā asurān prāṇudanta yenendro dasyūn adhamaṃ tamo nināya  tena tvaṃ kāma mama ye sapatnās tān asmāl lokāt pra ṇudasva dūram,far from the world wherein we live o kama drive thou my foemen with that selfsame weapon wherewith the gods repelled the fiends and indra cast down the dasyus into deepest darkness
 yathā devā asurān prāṇudanta yathendro dasyūn adhamaṃ tamo babādhe  tathā tvaṃ kāma mama ye sapatnās tān asmāl lokāt pra ṇudasva dūram,as gods repelled the asuras and indra down to the lowest darkness drove the demons so kama from this world to distant places drive thou the men who are mine adversaries
 kāmo jajñe prathamo nainaṃ devā āpuḥ pitaro na martyāḥ  tatas tvam asi jyāyān viśvahā mahāṃs tasmai te kāma nama it kṛṇomi,first before all sprang kama into being gods fathers mortal men have never matched him stronger than these art thou and great for ever kama to thee to thee i offer worship
